"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"77 years"	"77"	"#Septicemia (A40-A41)"	"GR113-010"	123	134344	91.6
	"Louisiana"	"22"	"77 years"	"77"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1319	134344	981.8
	"Louisiana"	"22"	"77 years"	"77"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	221	134344	164.5
	"Louisiana"	"22"	"77 years"	"77"	"#Alzheimer disease (G30)"	"GR113-052"	256	134344	190.6
	"Louisiana"	"22"	"77 years"	"77"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1440	134344	1071.9
	"Louisiana"	"22"	"77 years"	"77"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	366	134344	272.4
	"Louisiana"	"22"	"77 years"	"77"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	74	134344	55.1
	"Louisiana"	"22"	"77 years"	"77"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	399	134344	297.0
	"Louisiana"	"22"	"77 years"	"77"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	167	134344	124.3
	"Louisiana"	"22"	"77 years"	"77"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	153	134344	113.9
	"Louisiana"	"22"	"77 years"	"77"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	73	134344	54.3
	"Louisiana"	"22"	"77 years"	"77"	"#COVID-19 (U07.1)"	"GR113-137"	450	134344	335.0
	"Louisiana"	"22"	"78 years"	"78"	"#Septicemia (A40-A41)"	"GR113-010"	149	126668	117.6
	"Louisiana"	"22"	"78 years"	"78"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1235	126668	975.0
	"Louisiana"	"22"	"78 years"	"78"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	210	126668	165.8
	"Louisiana"	"22"	"78 years"	"78"	"#Alzheimer disease (G30)"	"GR113-052"	310	126668	244.7
	"Louisiana"	"22"	"78 years"	"78"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1434	126668	1132.1
	"Louisiana"	"22"	"78 years"	"78"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	350	126668	276.3
	"Louisiana"	"22"	"78 years"	"78"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	85	126668	67.1
	"Louisiana"	"22"	"78 years"	"78"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	348	126668	274.7
	"Louisiana"	"22"	"78 years"	"78"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	147	126668	116.1
	"Louisiana"	"22"	"78 years"	"78"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	137	126668	108.2
	"Louisiana"	"22"	"78 years"	"78"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	58	126668	45.8
	"Louisiana"	"22"	"78 years"	"78"	"#COVID-19 (U07.1)"	"GR113-137"	456	126668	360.0
	"Louisiana"	"22"	"79 years"	"79"	"#Septicemia (A40-A41)"	"GR113-010"	128	119379	107.2
	"Louisiana"	"22"	"79 years"	"79"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1249	119379	1046.2
	"Louisiana"	"22"	"79 years"	"79"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	196	119379	164.2
	"Louisiana"	"22"	"79 years"	"79"	"#Alzheimer disease (G30)"	"GR113-052"	292	119379	244.6
	"Louisiana"	"22"	"79 years"	"79"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1371	119379	1148.4
	"Louisiana"	"22"	"79 years"	"79"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	392	119379	328.4
	"Louisiana"	"22"	"79 years"	"79"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	69	119379	57.8
	"Louisiana"	"22"	"79 years"	"79"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	356	119379	298.2
	"Louisiana"	"22"	"79 years"	"79"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	152	119379	127.3
	"Louisiana"	"22"	"79 years"	"79"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	168	119379	140.7
	"Louisiana"	"22"	"79 years"	"79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	53	119379	44.4
	"Louisiana"	"22"	"79 years"	"79"	"#COVID-19 (U07.1)"	"GR113-137"	470	119379	393.7
	"Louisiana"	"22"	"80 years"	"80"	"#Septicemia (A40-A41)"	"GR113-010"	139	104180	133.4
	"Louisiana"	"22"	"80 years"	"80"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1186	104180	1138.4
	"Louisiana"	"22"	"80 years"	"80"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	198	104180	190.1
	"Louisiana"	"22"	"80 years"	"80"	"#Alzheimer disease (G30)"	"GR113-052"	362	104180	347.5
	"Louisiana"	"22"	"80 years"	"80"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1527	104180	1465.7
	"Louisiana"	"22"	"80 years"	"80"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	371	104180	356.1
	"Louisiana"	"22"	"80 years"	"80"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	74	104180	71.0
	"Louisiana"	"22"	"80 years"	"80"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	359	104180	344.6
	"Louisiana"	"22"	"80 years"	"80"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	172	104180	165.1
	"Louisiana"	"22"	"80 years"	"80"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	142	104180	136.3
	"Louisiana"	"22"	"80 years"	"80"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	70	104180	67.2
	"Louisiana"	"22"	"80 years"	"80"	"#COVID-19 (U07.1)"	"GR113-137"	414	104180	397.4
	"Louisiana"	"22"	"81 years"	"81"	"#Septicemia (A40-A41)"	"GR113-010"	139	93811	148.2
	"Louisiana"	"22"	"81 years"	"81"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1059	93811	1128.9
	"Louisiana"	"22"	"81 years"	"81"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	204	93811	217.5
	"Louisiana"	"22"	"81 years"	"81"	"#Alzheimer disease (G30)"	"GR113-052"	383	93811	408.3
	"Louisiana"	"22"	"81 years"	"81"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1523	93811	1623.5
	"Louisiana"	"22"	"81 years"	"81"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	374	93811	398.7
	"Louisiana"	"22"	"81 years"	"81"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	83	93811	88.5
	"Louisiana"	"22"	"81 years"	"81"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	319	93811	340.0
	"Louisiana"	"22"	"81 years"	"81"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	153	93811	163.1
	"Louisiana"	"22"	"81 years"	"81"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	160	93811	170.6
	"Louisiana"	"22"	"81 years"	"81"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	49	93811	52.2
	"Louisiana"	"22"	"81 years"	"81"	"#COVID-19 (U07.1)"	"GR113-137"	441	93811	470.1
	"Louisiana"	"22"	"82 years"	"82"	"#Septicemia (A40-A41)"	"GR113-010"	136	85817	158.5
	"Louisiana"	"22"	"82 years"	"82"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1002	85817	1167.6
	"Louisiana"	"22"	"82 years"	"82"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	189	85817	220.2
	"Louisiana"	"22"	"82 years"	"82"	"#Alzheimer disease (G30)"	"GR113-052"	376	85817	438.1
	"Louisiana"	"22"	"82 years"	"82"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1432	85817	1668.7
	"Louisiana"	"22"	"82 years"	"82"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	417	85817	485.9
	"Louisiana"	"22"	"82 years"	"82"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	98	85817	114.2
	"Louisiana"	"22"	"82 years"	"82"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	324	85817	377.5
	"Louisiana"	"22"	"82 years"	"82"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	151	85817	176.0
	"Louisiana"	"22"	"82 years"	"82"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	158	85817	184.1
	"Louisiana"	"22"	"82 years"	"82"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	65	85817	75.7
	"Louisiana"	"22"	"82 years"	"82"	"#COVID-19 (U07.1)"	"GR113-137"	406	85817	473.1
	"Louisiana"	"22"	"83 years"	"83"	"#Septicemia (A40-A41)"	"GR113-010"	126	77438	162.7
	"Louisiana"	"22"	"83 years"	"83"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	997	77438	1287.5
	"Louisiana"	"22"	"83 years"	"83"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	164	77438	211.8
	"Louisiana"	"22"	"83 years"	"83"	"#Alzheimer disease (G30)"	"GR113-052"	443	77438	572.1
	"Louisiana"	"22"	"83 years"	"83"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1491	77438	1925.4
	"Louisiana"	"22"	"83 years"	"83"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	379	77438	489.4
	"Louisiana"	"22"	"83 years"	"83"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	78	77438	100.7
	"Louisiana"	"22"	"83 years"	"83"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	340	77438	439.1
	"Louisiana"	"22"	"83 years"	"83"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	125	77438	161.4
	"Louisiana"	"22"	"83 years"	"83"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	135	77438	174.3
	"Louisiana"	"22"	"83 years"	"83"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	65	77438	83.9
	"Louisiana"	"22"	"83 years"	"83"	"#COVID-19 (U07.1)"	"GR113-137"	420	77438	542.4
	"Louisiana"	"22"	"84 years"	"84"	"#Septicemia (A40-A41)"	"GR113-010"	107	70141	152.5
	"Louisiana"	"22"	"84 years"	"84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	921	70141	1313.1
	"Louisiana"	"22"	"84 years"	"84"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	184	70141	262.3
	"Louisiana"	"22"	"84 years"	"84"	"#Alzheimer disease (G30)"	"GR113-052"	474	70141	675.8
	"Louisiana"	"22"	"84 years"	"84"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1542	70141	2198.4
	"Louisiana"	"22"	"84 years"	"84"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	396	70141	564.6
	"Louisiana"	"22"	"84 years"	"84"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	94	70141	134.0
	"Louisiana"	"22"	"84 years"	"84"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	311	70141	443.4
	"Louisiana"	"22"	"84 years"	"84"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	157	70141	223.8
	"Louisiana"	"22"	"84 years"	"84"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	132	70141	188.2
	"Louisiana"	"22"	"84 years"	"84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	59	70141	84.1
	"Louisiana"	"22"	"84 years"	"84"	"#COVID-19 (U07.1)"	"GR113-137"	389	70141	554.6
	"Louisiana"	"22"	"85 years"	"85"	"#Septicemia (A40-A41)"	"GR113-010"	131	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	886	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	161	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Alzheimer disease (G30)"	"GR113-052"	485	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1453	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	421	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	83	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	307	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	123	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	139	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"85 years"	"85"	"#COVID-19 (U07.1)"	"GR113-137"	376	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Septicemia (A40-A41)"	"GR113-010"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	791	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	135	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Alzheimer disease (G30)"	"GR113-052"	537	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1515	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	382	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	284	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	134	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	122	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	62	Not Applicable	Not Applicable
	"Louisiana"	"22"	"86 years"	"86"	"#COVID-19 (U07.1)"	"GR113-137"	348	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Septicemia (A40-A41)"	"GR113-010"	98	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	650	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	134	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Alzheimer disease (G30)"	"GR113-052"	519	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1492	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	379	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	254	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	121	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	137	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	72	Not Applicable	Not Applicable
	"Louisiana"	"22"	"87 years"	"87"	"#COVID-19 (U07.1)"	"GR113-137"	323	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Septicemia (A40-A41)"	"GR113-010"	100	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	626	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	124	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Alzheimer disease (G30)"	"GR113-052"	502	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1462	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	354	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	219	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	118	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	117	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	46	Not Applicable	Not Applicable
	"Louisiana"	"22"	"88 years"	"88"	"#COVID-19 (U07.1)"	"GR113-137"	282	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Septicemia (A40-A41)"	"GR113-010"	104	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	573	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	114	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Alzheimer disease (G30)"	"GR113-052"	516	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1409	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	346	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	70	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	208	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	121	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	115	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	58	Not Applicable	Not Applicable
	"Louisiana"	"22"	"89 years"	"89"	"#COVID-19 (U07.1)"	"GR113-137"	296	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Septicemia (A40-A41)"	"GR113-010"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	436	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	115	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Alzheimer disease (G30)"	"GR113-052"	515	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1367	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	306	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	196	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	100	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	57	Not Applicable	Not Applicable
	"Louisiana"	"22"	"90 years"	"90"	"#COVID-19 (U07.1)"	"GR113-137"	280	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Septicemia (A40-A41)"	"GR113-010"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	451	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Alzheimer disease (G30)"	"GR113-052"	483	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1352	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	310	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	179	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	99	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	71	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"91 years"	"91"	"#COVID-19 (U07.1)"	"GR113-137"	267	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Septicemia (A40-A41)"	"GR113-010"	56	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	355	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	68	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Alzheimer disease (G30)"	"GR113-052"	417	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1185	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	301	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	142	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	113	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	55	Not Applicable	Not Applicable
	"Louisiana"	"22"	"92 years"	"92"	"#COVID-19 (U07.1)"	"GR113-137"	248	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Septicemia (A40-A41)"	"GR113-010"	43	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	271	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	83	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Alzheimer disease (G30)"	"GR113-052"	408	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1042	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	265	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	51	Not Applicable	Not Applicable
	"Louisiana"	"22"	"93 years"	"93"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	121	Not Applicable	Not Applicable
