"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"65 years"	"65"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	42	88130	47.7
	"Hawaii"	"15"	"65 years"	"65"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"Pneumonia (J12-J18)"	"GR113-078"	13	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	34	88130	38.6
	"Hawaii"	"15"	"65 years"	"65"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	23	88130	26.1
	"Hawaii"	"15"	"65 years"	"65"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	17	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"Renal failure (N17-N19)"	"GR113-100"	17	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"#COVID-19 (U07.1)"	"GR113-137"	38	88130	43.1
	"Hawaii"	"15"	"66 years"	"66"	"#Septicemia (A40-A41)"	"GR113-010"	10	86531	Unreliable
	"Hawaii"	"15"	"66 years"	"66"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	295	86531	340.9
	"Hawaii"	"15"	"66 years"	"66"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	27	86531	31.2
	"Hawaii"	"15"	"66 years"	"66"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	26	86531	30.0
	"Hawaii"	"15"	"66 years"	"66"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	29	86531	33.5
	"Hawaii"	"15"	"66 years"	"66"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	63	86531	72.8
	"Hawaii"	"15"	"66 years"	"66"	"Malignant neoplasm of breast (C50)"	"GR113-029"	24	86531	27.7
	"Hawaii"	"15"	"66 years"	"66"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	15	86531	Unreliable
	"Hawaii"	"15"	"66 years"	"66"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	26	86531	30.0
	"Hawaii"	"15"	"66 years"	"66"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	38	86531	43.9
	"Hawaii"	"15"	"66 years"	"66"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	275	86531	317.8
	"Hawaii"	"15"	"66 years"	"66"	"Hypertensive heart disease (I11)"	"GR113-056"	39	86531	45.1
	"Hawaii"	"15"	"66 years"	"66"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	153	86531	176.8
	"Hawaii"	"15"	"66 years"	"66"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	36	86531	41.6
	"Hawaii"	"15"	"66 years"	"66"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	116	86531	134.1
	"Hawaii"	"15"	"66 years"	"66"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	62	86531	71.7
	"Hawaii"	"15"	"66 years"	"66"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	54	86531	62.4
	"Hawaii"	"15"	"66 years"	"66"	"Other heart diseases (I26-I51)"	"GR113-064"	80	86531	92.5
	"Hawaii"	"15"	"66 years"	"66"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	69	86531	79.7
	"Hawaii"	"15"	"66 years"	"66"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	45	86531	52.0
	"Hawaii"	"15"	"66 years"	"66"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	30	86531	34.7
	"Hawaii"	"15"	"66 years"	"66"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	28	86531	32.4
	"Hawaii"	"15"	"66 years"	"66"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	86531	Unreliable
	"Hawaii"	"15"	"66 years"	"66"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	29	86531	33.5
	"Hawaii"	"15"	"66 years"	"66"	"Renal failure (N17-N19)"	"GR113-100"	29	86531	33.5
	"Hawaii"	"15"	"66 years"	"66"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	86531	23.1
	"Hawaii"	"15"	"66 years"	"66"	"#COVID-19 (U07.1)"	"GR113-137"	42	86531	48.5
	"Hawaii"	"15"	"67 years"	"67"	"#Septicemia (A40-A41)"	"GR113-010"	13	86030	Unreliable
	"Hawaii"	"15"	"67 years"	"67"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	338	86030	392.9
	"Hawaii"	"15"	"67 years"	"67"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	37	86030	43.0
	"Hawaii"	"15"	"67 years"	"67"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	22	86030	25.6
	"Hawaii"	"15"	"67 years"	"67"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	31	86030	36.0
	"Hawaii"	"15"	"67 years"	"67"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	87	86030	101.1
	"Hawaii"	"15"	"67 years"	"67"	"Malignant neoplasm of breast (C50)"	"GR113-029"	18	86030	Unreliable
	"Hawaii"	"15"	"67 years"	"67"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	12	86030	Unreliable
	"Hawaii"	"15"	"67 years"	"67"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	20	86030	23.2
	"Hawaii"	"15"	"67 years"	"67"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	41	86030	47.7
	"Hawaii"	"15"	"67 years"	"67"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	233	86030	270.8
	"Hawaii"	"15"	"67 years"	"67"	"Hypertensive heart disease (I11)"	"GR113-056"	25	86030	29.1
	"Hawaii"	"15"	"67 years"	"67"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	136	86030	158.1
	"Hawaii"	"15"	"67 years"	"67"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	32	86030	37.2
	"Hawaii"	"15"	"67 years"	"67"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	102	86030	118.6
	"Hawaii"	"15"	"67 years"	"67"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	59	86030	68.6
	"Hawaii"	"15"	"67 years"	"67"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	43	86030	50.0
	"Hawaii"	"15"	"67 years"	"67"	"Other heart diseases (I26-I51)"	"GR113-064"	67	86030	77.9
	"Hawaii"	"15"	"67 years"	"67"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	59	86030	68.6
	"Hawaii"	"15"	"67 years"	"67"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	53	86030	61.6
	"Hawaii"	"15"	"67 years"	"67"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	86030	Unreliable
	"Hawaii"	"15"	"67 years"	"67"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	34	86030	39.5
	"Hawaii"	"15"	"67 years"	"67"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	31	86030	36.0
	"Hawaii"	"15"	"67 years"	"67"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	14	86030	Unreliable
	"Hawaii"	"15"	"67 years"	"67"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	21	86030	24.4
	"Hawaii"	"15"	"67 years"	"67"	"Renal failure (N17-N19)"	"GR113-100"	20	86030	23.2
	"Hawaii"	"15"	"67 years"	"67"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	18	86030	Unreliable
	"Hawaii"	"15"	"67 years"	"67"	"#COVID-19 (U07.1)"	"GR113-137"	35	86030	40.7
	"Hawaii"	"15"	"68 years"	"68"	"#Septicemia (A40-A41)"	"GR113-010"	16	84177	Unreliable
	"Hawaii"	"15"	"68 years"	"68"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	325	84177	386.1
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	10	84177	Unreliable
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	36	84177	42.8
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	23	84177	27.3
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	25	84177	29.7
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	68	84177	80.8
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasm of breast (C50)"	"GR113-029"	19	84177	Unreliable
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	19	84177	Unreliable
	"Hawaii"	"15"	"68 years"	"68"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	27	84177	32.1
	"Hawaii"	"15"	"68 years"	"68"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	40	84177	47.5
	"Hawaii"	"15"	"68 years"	"68"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	273	84177	324.3
	"Hawaii"	"15"	"68 years"	"68"	"Hypertensive heart disease (I11)"	"GR113-056"	40	84177	47.5
	"Hawaii"	"15"	"68 years"	"68"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	157	84177	186.5
	"Hawaii"	"15"	"68 years"	"68"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	38	84177	45.1
	"Hawaii"	"15"	"68 years"	"68"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	119	84177	141.4
	"Hawaii"	"15"	"68 years"	"68"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	65	84177	77.2
	"Hawaii"	"15"	"68 years"	"68"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	54	84177	64.2
	"Hawaii"	"15"	"68 years"	"68"	"Other heart diseases (I26-I51)"	"GR113-064"	72	84177	85.5
	"Hawaii"	"15"	"68 years"	"68"	"Heart failure (I50)"	"GR113-067"	11	84177	Unreliable
	"Hawaii"	"15"	"68 years"	"68"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	58	84177	68.9
	"Hawaii"	"15"	"68 years"	"68"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	42	84177	49.9
	"Hawaii"	"15"	"68 years"	"68"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	84177	Unreliable
	"Hawaii"	"15"	"68 years"	"68"	"Pneumonia (J12-J18)"	"GR113-078"	11	84177	Unreliable
	"Hawaii"	"15"	"68 years"	"68"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	38	84177	45.1
	"Hawaii"	"15"	"68 years"	"68"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	30	84177	35.6
	"Hawaii"	"15"	"68 years"	"68"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	24	84177	28.5
	"Hawaii"	"15"	"68 years"	"68"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	28	84177	33.3
	"Hawaii"	"15"	"68 years"	"68"	"Renal failure (N17-N19)"	"GR113-100"	28	84177	33.3
	"Hawaii"	"15"	"68 years"	"68"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	84177	23.8
	"Hawaii"	"15"	"68 years"	"68"	"#COVID-19 (U07.1)"	"GR113-137"	26	84177	30.9
	"Hawaii"	"15"	"69 years"	"69"	"#Septicemia (A40-A41)"	"GR113-010"	15	82582	Unreliable
	"Hawaii"	"15"	"69 years"	"69"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	375	82582	454.1
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	36	82582	43.6
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	33	82582	40.0
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	33	82582	40.0
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	84	82582	101.7
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasm of breast (C50)"	"GR113-029"	15	82582	Unreliable
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	11	82582	Unreliable
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	22	82582	26.6
	"Hawaii"	"15"	"69 years"	"69"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	26	82582	31.5
	"Hawaii"	"15"	"69 years"	"69"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	36	82582	43.6
	"Hawaii"	"15"	"69 years"	"69"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	248	82582	300.3
	"Hawaii"	"15"	"69 years"	"69"	"Hypertensive heart disease (I11)"	"GR113-056"	31	82582	37.5
	"Hawaii"	"15"	"69 years"	"69"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	146	82582	176.8
	"Hawaii"	"15"	"69 years"	"69"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	38	82582	46.0
	"Hawaii"	"15"	"69 years"	"69"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	107	82582	129.6
	"Hawaii"	"15"	"69 years"	"69"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	61	82582	73.9
	"Hawaii"	"15"	"69 years"	"69"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	46	82582	55.7
	"Hawaii"	"15"	"69 years"	"69"	"Other heart diseases (I26-I51)"	"GR113-064"	69	82582	83.6
	"Hawaii"	"15"	"69 years"	"69"	"Heart failure (I50)"	"GR113-067"	10	82582	Unreliable
	"Hawaii"	"15"	"69 years"	"69"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	59	82582	71.4
	"Hawaii"	"15"	"69 years"	"69"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	54	82582	65.4
	"Hawaii"	"15"	"69 years"	"69"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	22	82582	26.6
	"Hawaii"	"15"	"69 years"	"69"	"Pneumonia (J12-J18)"	"GR113-078"	21	82582	25.4
	"Hawaii"	"15"	"69 years"	"69"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	39	82582	47.2
	"Hawaii"	"15"	"69 years"	"69"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	31	82582	37.5
	"Hawaii"	"15"	"69 years"	"69"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	29	82582	35.1
	"Hawaii"	"15"	"69 years"	"69"	"Renal failure (N17-N19)"	"GR113-100"	28	82582	33.9
	"Hawaii"	"15"	"69 years"	"69"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	82582	24.2
	"Hawaii"	"15"	"69 years"	"69"	"#COVID-19 (U07.1)"	"GR113-137"	44	82582	53.3
	"Hawaii"	"15"	"70 years"	"70"	"#Septicemia (A40-A41)"	"GR113-010"	15	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	368	80643	456.3
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	32	80643	39.7
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	43	80643	53.3
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	48	80643	59.5
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	69	80643	85.6
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasm of breast (C50)"	"GR113-029"	20	80643	24.8
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	17	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	24	80643	29.8
	"Hawaii"	"15"	"70 years"	"70"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	43	80643	53.3
	"Hawaii"	"15"	"70 years"	"70"	"#Alzheimer disease (G30)"	"GR113-052"	16	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	290	80643	359.6
	"Hawaii"	"15"	"70 years"	"70"	"Hypertensive heart disease (I11)"	"GR113-056"	24	80643	29.8
	"Hawaii"	"15"	"70 years"	"70"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	187	80643	231.9
	"Hawaii"	"15"	"70 years"	"70"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	42	80643	52.1
	"Hawaii"	"15"	"70 years"	"70"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	143	80643	177.3
	"Hawaii"	"15"	"70 years"	"70"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	83	80643	102.9
	"Hawaii"	"15"	"70 years"	"70"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	60	80643	74.4
	"Hawaii"	"15"	"70 years"	"70"	"Other heart diseases (I26-I51)"	"GR113-064"	73	80643	90.5
	"Hawaii"	"15"	"70 years"	"70"	"Heart failure (I50)"	"GR113-067"	19	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	54	80643	67.0
	"Hawaii"	"15"	"70 years"	"70"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	59	80643	73.2
	"Hawaii"	"15"	"70 years"	"70"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	80643	33.5
	"Hawaii"	"15"	"70 years"	"70"	"Pneumonia (J12-J18)"	"GR113-078"	25	80643	31.0
	"Hawaii"	"15"	"70 years"	"70"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	47	80643	58.3
	"Hawaii"	"15"	"70 years"	"70"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	38	80643	47.1
	"Hawaii"	"15"	"70 years"	"70"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	15	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"Renal failure (N17-N19)"	"GR113-100"	15	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	18	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#COVID-19 (U07.1)"	"GR113-137"	46	80643	57.0
	"Hawaii"	"15"	"71 years"	"71"	"#Septicemia (A40-A41)"	"GR113-010"	15	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	406	76970	527.5
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	10	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	27	76970	35.1
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	28	76970	36.4
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	42	76970	54.6
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	78	76970	101.3
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasm of breast (C50)"	"GR113-029"	26	76970	33.8
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	12	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	28	76970	36.4
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	13	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	36	76970	46.8
	"Hawaii"	"15"	"71 years"	"71"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	46	76970	59.8
	"Hawaii"	"15"	"71 years"	"71"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	272	76970	353.4
	"Hawaii"	"15"	"71 years"	"71"	"Hypertensive heart disease (I11)"	"GR113-056"	32	76970	41.6
	"Hawaii"	"15"	"71 years"	"71"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	170	76970	220.9
	"Hawaii"	"15"	"71 years"	"71"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	25	76970	32.5
	"Hawaii"	"15"	"71 years"	"71"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	145	76970	188.4
	"Hawaii"	"15"	"71 years"	"71"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	74	76970	96.1
	"Hawaii"	"15"	"71 years"	"71"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	71	76970	92.2
	"Hawaii"	"15"	"71 years"	"71"	"Other heart diseases (I26-I51)"	"GR113-064"	63	76970	81.9
	"Hawaii"	"15"	"71 years"	"71"	"Heart failure (I50)"	"GR113-067"	17	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	45	76970	58.5
	"Hawaii"	"15"	"71 years"	"71"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	59	76970	76.7
	"Hawaii"	"15"	"71 years"	"71"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	76970	35.1
	"Hawaii"	"15"	"71 years"	"71"	"Pneumonia (J12-J18)"	"GR113-078"	25	76970	32.5
	"Hawaii"	"15"	"71 years"	"71"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	42	76970	54.6
	"Hawaii"	"15"	"71 years"	"71"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	37	76970	48.1
	"Hawaii"	"15"	"71 years"	"71"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	31	76970	40.3
	"Hawaii"	"15"	"71 years"	"71"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	26	76970	33.8
	"Hawaii"	"15"	"71 years"	"71"	"Renal failure (N17-N19)"	"GR113-100"	26	76970	33.8
	"Hawaii"	"15"	"71 years"	"71"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"#COVID-19 (U07.1)"	"GR113-137"	31	76970	40.3
	"Hawaii"	"15"	"72 years"	"72"	"#Septicemia (A40-A41)"	"GR113-010"	14	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	399	76273	523.1
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	12	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	35	76273	45.9
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	29	76273	38.0
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	29	76273	38.0
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	86	76273	112.8
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasm of breast (C50)"	"GR113-029"	19	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	31	76273	40.6
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	10	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	11	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	36	76273	47.2
	"Hawaii"	"15"	"72 years"	"72"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	54	76273	70.8
	"Hawaii"	"15"	"72 years"	"72"	"#Alzheimer disease (G30)"	"GR113-052"	13	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	307	76273	402.5
	"Hawaii"	"15"	"72 years"	"72"	"Hypertensive heart disease (I11)"	"GR113-056"	37	76273	48.5
	"Hawaii"	"15"	"72 years"	"72"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	175	76273	229.4
	"Hawaii"	"15"	"72 years"	"72"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	33	76273	43.3
	"Hawaii"	"15"	"72 years"	"72"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	140	76273	183.6
	"Hawaii"	"15"	"72 years"	"72"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	78	76273	102.3
	"Hawaii"	"15"	"72 years"	"72"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	62	76273	81.3
