"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	602	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	116	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	31	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	120	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2023 (provisional)"	"2023/08"	"#COVID-19 (U07.1)"	"GR113-137"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Septicemia (A40-A41)"	"GR113-010"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	505	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	77	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Alzheimer disease (G30)"	"GR113-052"	106	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	590	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	100	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	132	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2023 (provisional)"	"2023/09"	"#COVID-19 (U07.1)"	"GR113-137"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Septicemia (A40-A41)"	"GR113-010"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	545	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	81	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Alzheimer disease (G30)"	"GR113-052"	95	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	630	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	114	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	146	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	46	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2023 (provisional)"	"2023/10"	"#COVID-19 (U07.1)"	"GR113-137"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Septicemia (A40-A41)"	"GR113-010"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	558	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	81	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Alzheimer disease (G30)"	"GR113-052"	118	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	607	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	120	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	158	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	45	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2023 (provisional)"	"2023/11"	"#COVID-19 (U07.1)"	"GR113-137"	53	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Septicemia (A40-A41)"	"GR113-010"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	543	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	89	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Alzheimer disease (G30)"	"GR113-052"	131	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	715	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	135	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	51	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	172	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	56	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2023 (provisional)"	"2023/12"	"#COVID-19 (U07.1)"	"GR113-137"	102	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Septicemia (A40-A41)"	"GR113-010"	41	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	563	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	86	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Alzheimer disease (G30)"	"GR113-052"	139	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	714	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	147	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	70	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	164	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	62	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	50	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2024 (provisional)"	"2024/01"	"#COVID-19 (U07.1)"	"GR113-137"	103	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Septicemia (A40-A41)"	"GR113-010"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	543	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	72	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Alzheimer disease (G30)"	"GR113-052"	110	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	629	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	114	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	57	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	146	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2024 (provisional)"	"2024/02"	"#COVID-19 (U07.1)"	"GR113-137"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Septicemia (A40-A41)"	"GR113-010"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	584	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	84	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Alzheimer disease (G30)"	"GR113-052"	111	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	614	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	134	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	69	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	150	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	44	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2024 (provisional)"	"2024/03"	"#COVID-19 (U07.1)"	"GR113-137"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Septicemia (A40-A41)"	"GR113-010"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	518	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	86	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Alzheimer disease (G30)"	"GR113-052"	103	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	643	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	116	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	160	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	50	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	51	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2024 (provisional)"	"2024/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Septicemia (A40-A41)"	"GR113-010"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	534	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	68	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Alzheimer disease (G30)"	"GR113-052"	103	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	627	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	98	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	155	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2024 (provisional)"	"2024/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Septicemia (A40-A41)"	"GR113-010"	32	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	494	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	76	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Alzheimer disease (G30)"	"GR113-052"	94	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	601	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	109	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	156	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2024 (provisional)"	"2024/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Septicemia (A40-A41)"	"GR113-010"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	558	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	64	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Alzheimer disease (G30)"	"GR113-052"	95	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	623	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	89	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	133	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2024 (provisional)"	"2024/07"	"#COVID-19 (U07.1)"	"GR113-137"	10	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Septicemia (A40-A41)"	"GR113-010"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	550	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	84	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Alzheimer disease (G30)"	"GR113-052"	105	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	563	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	113	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	38	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	115	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	41	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2024 (provisional)"	"2024/08"	"#COVID-19 (U07.1)"	"GR113-137"	50	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Septicemia (A40-A41)"	"GR113-010"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	575	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	78	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Alzheimer disease (G30)"	"GR113-052"	117	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	568	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	110	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	43	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	128	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	40	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2024 (provisional)"	"2024/09"	"#COVID-19 (U07.1)"	"GR113-137"	51	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2024 (provisional)"	"2024/10"	"#Septicemia (A40-A41)"	"GR113-010"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2024 (provisional)"	"2024/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	563	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2024 (provisional)"	"2024/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	59	Not Applicable	Not Applicable
