"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	862	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	20	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	78	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	42	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	240	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of breast (C50)"	"GR113-029"	54	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	35	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	30	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Leukemia (C91-C95)"	"GR113-040"	21	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	111	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	129	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	21	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Malnutrition (E40-E46)"	"GR113-048"	20	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Parkinson disease (G20-G21)"	"GR113-051"	48	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Alzheimer disease (G30)"	"GR113-052"	117	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1060	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	806	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Hypertensive heart disease (I11)"	"GR113-056"	60	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	407	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	217	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	188	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	46	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	142	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other heart diseases (I26-I51)"	"GR113-064"	319	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Heart failure (I50)"	"GR113-067"	95	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	220	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	47	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	182	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	48	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Pneumonia (J12-J18)"	"GR113-078"	48	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	252	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Emphysema (J43)"	"GR113-084"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	234	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	17	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	66	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	82	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Alcoholic liver disease (K70)"	"GR113-094"	39	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	43	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	104	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Renal failure (N17-N19)"	"GR113-100"	102	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	15	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	55	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"All other diseases (Residual) "	"GR113-111"	541	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	318	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	71	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	67	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	247	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Falls (W00-W19)"	"GR113-118"	40	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	153	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	40	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	73	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	50	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	23	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	20	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional)"	"2023/09"	"#COVID-19 (U07.1)"	"GR113-137"	98	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Septicemia (A40-A41)"	"GR113-010"	70	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	88	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	897	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	83	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	42	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	57	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	255	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant melanoma of skin (C43)"	"GR113-028"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasm of breast (C50)"	"GR113-029"	48	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	17	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	27	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	26	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	31	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	71	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Leukemia (C91-C95)"	"GR113-040"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	15	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	123	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Anemias (D50-D64)"	"GR113-045"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	137	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Malnutrition (E40-E46)"	"GR113-048"	33	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Parkinson disease (G20-G21)"	"GR113-051"	49	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Alzheimer disease (G30)"	"GR113-052"	136	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1217	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	936	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	10	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Hypertensive heart disease (I11)"	"GR113-056"	88	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	14	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	457	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	224	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	228	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	43	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	185	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other heart diseases (I26-I51)"	"GR113-064"	367	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Heart failure (I50)"	"GR113-067"	124	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	237	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	49	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	202	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	13	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Pneumonia (J12-J18)"	"GR113-078"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	289	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Emphysema (J43)"	"GR113-084"	11	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	274	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	18	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	82	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	70	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Alcoholic liver disease (K70)"	"GR113-094"	24	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	46	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	92	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Renal failure (N17-N19)"	"GR113-100"	90	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	16	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	12	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	62	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"All other diseases (Residual) "	"GR113-111"	663	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	301	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	74	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	73	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	227	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Falls (W00-W19)"	"GR113-118"	32	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	145	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	36	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	66	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	47	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	19	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	25	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	22	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 (provisional)"	"2023/10"	"#COVID-19 (U07.1)"	"GR113-137"	67	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"#Septicemia (A40-A41)"	"GR113-010"	81	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	121	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	881	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	24	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	29	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 (provisional)"	"2023/11"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	15	Not Applicable	Not Applicable
